credit_score,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited,geography_germany,geography_spain,gender_male,low_engagement,inactive_with_products,activity_score,low_balance_ratio,high_salary_low_balance,poor_credit_for_age,stagnant_relationship,dormant_client,products_per_year,high_churn_risk,disengaged_client,young_inactive,senior_inactive,valuable_but_disengaged,value_engagement_ratio,age_tenure_interaction,balance_activity_interaction,salary_products_interaction,tenure_squared,age_cubed
613,46,8,167795.6,1,0,1,44390.38,0,0.0,0.0,0.0,0,0,1.25,0,0,0,1,0,0.1234567901234568,0,0,0,0,0,157.1748,368,209744.5,44390.38,64,97336
781,38,3,128345.69,2,1,0,63218.85,0,0.0,0.0,0.0,0,1,1.5,0,0,0,0,1,0.6451612903225806,0,0,0,0,0,119.7278375,114,192518.535,126437.7,9,54872
703,20,3,165260.98,1,1,1,41626.78,0,0.0,1.0,1.0,0,0,2.25,0,0,0,1,0,0.3225806451612903,0,0,0,0,0,88.03734468085106,60,371837.205,41626.78,9,8000
593,62,3,118233.81,1,0,1,24765.53,1,1.0,0.0,0.0,0,0,1.25,0,0,1,1,0,0.3225806451612903,0,0,0,0,0,105.92543703703703,186,147792.2625,24765.53,9,238328
743,40,6,0.0,1,1,0,28280.8,1,0.0,0.0,0.0,1,0,1.25,1,0,0,1,1,0.1639344262295082,1,0,0,0,0,20.94874074074074,240,0.0,28280.8,36,64000
640,46,8,0.0,2,1,0,89043.19,0,0.0,1.0,0.0,0,1,1.5,1,0,0,0,1,0.2469135802469136,0,0,0,0,0,55.65199375,368,0.0,178086.38,64,97336
849,37,7,143452.74,2,1,1,17294.12,0,1.0,0.0,1.0,0,0,2.5,0,0,0,0,0,0.28169014084507044,0,0,0,0,0,61.82571538461538,259,358631.85,34588.24,49,50653
778,38,3,145018.49,2,1,1,126702.41,0,0.0,0.0,1.0,0,0,2.5,0,0,0,0,0,0.6451612903225806,0,0,0,0,0,104.50803846153848,114,362546.225,253404.82,9,54872
539,38,8,82407.51,1,1,0,13123.41,0,1.0,0.0,0.0,1,0,1.25,0,0,1,1,1,0.1234567901234568,1,0,0,0,0,70.76364444444444,304,103009.3875,13123.41,64,54872
489,28,1,79460.98,2,1,1,167973.63,0,1.0,0.0,1.0,0,0,2.5,0,1,0,0,0,1.8181818181818181,0,0,0,0,0,95.16715769230768,28,198652.44999999998,335947.26,1,21952
568,43,9,0.0,1,1,0,125870.79,1,0.0,1.0,0.0,1,0,1.25,1,0,1,1,1,0.10989010989010989,1,0,0,0,0,93.23762222222221,387,0.0,125870.79,81,79507
618,38,5,126473.99,1,1,0,91972.49,0,0.0,1.0,1.0,1,0,1.25,0,0,0,1,1,0.19607843137254904,0,0,0,0,0,161.8122074074074,190,158092.48750000002,91972.49,25,54872
710,30,10,133537.1,2,1,0,155593.74,0,1.0,0.0,0.0,0,1,1.5,0,0,0,0,1,0.19801980198019803,0,0,0,0,1,180.706775,300,200305.65000000002,311187.48,100,27000
625,52,5,164978.01,1,1,1,67788.49,0,0.0,0.0,1.0,0,0,2.25,0,0,0,1,0,0.19607843137254904,0,0,0,0,0,99.04957446808511,260,371200.5225,67788.49,25,140608
682,46,7,128029.72,1,1,1,62615.35,0,0.0,1.0,1.0,0,0,2.25,0,0,0,1,0,0.14084507042253522,0,0,0,0,0,81.12556170212767,322,288066.87,62615.35,49,97336
727,43,2,97403.18,1,1,1,107415.02,1,0.0,1.0,1.0,0,0,2.25,0,0,0,0,0,0.47619047619047616,0,0,0,0,0,87.15668085106384,86,219157.15499999997,107415.02,4,79507
794,41,7,176845.41,3,1,0,166526.26,1,0.0,0.0,0.0,0,1,1.75,0,0,0,0,1,0.4225352112676057,0,0,0,0,1,185.60630810810812,287,309479.4675,499578.78,49,68921
652,71,3,0.0,1,1,1,120107.1,0,0.0,1.0,1.0,0,0,2.25,1,0,0,1,0,0.3225806451612903,0,0,0,0,0,51.10940425531915,213,0.0,120107.1,9,357911
670,42,3,81589.04,1,1,0,188227.8,0,0.0,1.0,1.0,1,0,1.25,0,1,0,1,1,0.3225806451612903,1,0,0,0,0,199.8643259259259,126,101986.29999999999,188227.8,9,74088
460,40,6,119507.58,2,1,0,91560.63,1,1.0,0.0,0.0,0,1,1.5,0,0,1,0,1,0.3278688524590164,0,0,0,0,0,131.91763125,240,179261.37,183121.26,36,64000
568,26,6,0.0,2,0,0,166495.2,0,0.0,1.0,0.0,0,1,0.5,1,1,0,0,0,0.3278688524590164,0,1,1,0,0,277.492,156,0.0,332990.4,36,17576
643,30,5,94443.77,1,1,1,165614.4,0,0.0,0.0,1.0,0,0,2.25,0,1,0,1,0,0.19607843137254904,0,0,0,0,0,110.66305106382978,150,212498.4825,165614.4,25,27000
521,37,2,0.0,2,1,1,86372.24,0,0.0,0.0,1.0,0,0,2.5,1,0,1,0,0,0.9523809523809523,0,0,0,0,0,33.22009230769231,74,0.0,172744.48,4,50653
615,32,7,92199.84,1,1,1,2755.53,0,0.0,0.0,1.0,0,0,2.25,0,0,0,1,0,0.14084507042253522,0,0,0,0,0,40.406540425531915,224,207449.63999999998,2755.53,49,32768
575,43,3,0.0,1,1,0,83594.51,0,0.0,1.0,1.0,1,0,1.25,1,0,1,1,1,0.3225806451612903,1,0,0,0,0,61.92185925925926,129,0.0,83594.51,9,79507
717,41,3,135756.96,1,1,1,103706.41,0,0.0,0.0,0.0,0,0,2.25,0,0,0,1,0,0.3225806451612903,0,0,0,0,0,101.89930638297872,123,305453.16,103706.41,9,68921
648,54,9,120633.42,1,0,0,5924.38,1,0.0,0.0,0.0,1,0,0.25,0,0,0,1,0,0.10989010989010989,0,1,0,0,0,361.59371428571427,486,30158.355,5924.38,81,157464
535,48,5,134542.73,1,1,1,58203.67,1,1.0,0.0,1.0,0,0,2.25,0,0,1,1,0,0.19607843137254904,0,0,0,0,0,82.01974468085108,240,302721.1425,58203.67,25,110592
626,29,7,0.0,2,1,0,49361.84,0,0.0,1.0,1.0,0,1,1.5,1,0,0,0,1,0.28169014084507044,0,0,1,0,0,30.851149999999997,203,0.0,98723.68,49,24389
611,52,7,0.0,1,0,1,73585.18,1,0.0,1.0,1.0,0,0,1.25,1,0,0,1,0,0.14084507042253522,0,0,0,0,0,54.50754074074074,364,0.0,73585.18,49,140608
734,39,6,0.0,1,1,1,95135.27,0,0.0,1.0,1.0,0,0,2.25,1,0,0,1,0,0.1639344262295082,0,0,0,0,0,40.483093617021275,234,0.0,95135.27,36,59319
709,49,4,154344.49,2,1,1,38794.57,0,0.0,0.0,1.0,0,0,2.5,0,0,0,0,0,0.48780487804878053,0,0,0,0,0,74.28425384615385,196,385861.225,77589.14,16,117649
591,43,3,0.0,2,0,1,198926.36,0,0.0,0.0,1.0,0,0,1.5,1,1,1,0,0,0.6451612903225806,0,0,0,0,0,124.32897499999999,129,0.0,397852.72,9,79507
664,43,9,189026.53,2,1,1,56099.86,0,0.0,0.0,1.0,0,0,2.5,0,0,0,0,0,0.21978021978021978,0,0,0,0,0,94.27938076923077,387,472566.325,112199.72,81,79507
431,37,0,120764.08,1,1,1,117023.08,0,0.0,0.0,1.0,0,0,2.25,0,0,1,0,0,10.0,0,0,0,0,0,101.1860255319149,0,271719.18,117023.08,0,50653
647,22,3,97975.82,2,0,1,62083.0,0,1.0,0.0,0.0,0,0,1.5,0,0,0,0,0,0.6451612903225806,0,0,0,0,0,100.03676250000001,66,146963.73,124166.0,9,10648
578,32,4,0.0,2,1,1,141822.8,0,0.0,0.0,1.0,0,0,2.5,1,0,1,0,0,0.48780487804878053,0,0,0,0,0,54.547230769230765,128,0.0,283645.6,16,32768
555,41,10,113270.2,2,1,1,185387.14,0,1.0,0.0,1.0,0,0,2.5,0,0,1,0,0,0.19801980198019803,0,0,0,0,0,114.8682076923077,410,283175.5,370774.28,100,68921
775,30,4,0.0,2,0,1,57461.13,0,0.0,1.0,1.0,0,0,1.5,1,0,0,0,0,0.48780487804878053,0,0,0,0,0,35.91320625,120,0.0,114922.26,16,27000
850,39,3,124548.99,2,1,1,120380.12,0,1.0,0.0,1.0,0,0,2.5,0,0,0,0,0,0.6451612903225806,0,0,0,0,0,94.20350384615384,117,311372.47500000003,240760.24,9,59319
625,43,8,201696.07,1,1,0,133020.9,1,0.0,0.0,1.0,1,0,1.25,0,0,0,1,1,0.1234567901234568,0,0,0,0,1,247.93849629629628,344,252120.08750000002,133020.9,64,79507
645,37,7,0.0,2,1,0,13589.93,0,0.0,1.0,0.0,0,1,1.5,1,0,0,0,1,0.28169014084507044,0,0,0,0,0,8.49370625,259,0.0,27179.86,49,50653
608,44,7,114203.47,1,1,1,77830.36,1,1.0,0.0,1.0,0,0,2.25,0,0,0,1,0,0.14084507042253522,0,0,0,0,0,81.71652340425533,308,256957.8075,77830.36,49,85184
689,31,5,0.0,2,1,1,136610.02,0,0.0,1.0,0.0,0,0,2.5,1,0,0,0,0,0.3921568627450981,0,0,0,0,0,52.54231538461538,155,0.0,273220.04,25,29791
652,50,8,125437.64,1,1,1,17160.94,1,1.0,0.0,1.0,0,0,2.25,0,0,0,1,0,0.1234567901234568,0,0,0,0,0,60.68024680851063,400,282234.69,17160.94,64,125000
769,26,7,0.0,2,1,0,176843.53,0,0.0,0.0,0.0,0,1,1.5,1,1,0,0,1,0.28169014084507044,0,0,1,0,0,110.52720625,182,0.0,353687.06,49,17576
611,43,8,64897.75,1,1,0,114996.33,0,0.0,0.0,0.0,1,0,1.25,0,0,0,1,1,0.1234567901234568,1,0,0,0,0,133.25487407407408,344,81122.1875,114996.33,64,79507
489,38,8,0.0,2,0,1,196990.79,0,0.0,0.0,1.0,0,0,1.5,1,1,1,0,0,0.2469135802469136,0,0,0,0,0,123.11924375000001,304,0.0,393981.58,64,54872
528,46,9,135555.66,1,1,0,133146.03,1,1.0,0.0,0.0,1,0,1.25,0,0,1,1,1,0.10989010989010989,0,0,0,0,1,199.0382888888889,414,169444.575,133146.03,81,97336
632,44,3,107764.75,1,1,0,185667.72,0,0.0,0.0,1.0,1,0,1.25,0,0,0,1,1,0.3225806451612903,0,0,0,0,0,217.35738518518517,132,134705.9375,185667.72,9,85184
429,27,6,117307.44,2,1,1,24020.49,0,0.0,0.0,0.0,0,0,2.5,0,0,0,0,0,0.3278688524590164,0,0,0,0,0,54.35689615384615,162,293268.6,48040.98,36,19683
457,41,4,73700.12,3,1,1,185750.02,1,0.0,0.0,1.0,0,0,2.75,0,1,1,0,0,0.7317073170731708,0,0,0,0,0,91.03513684210526,164,202675.33,557250.0599999999,16,68921
768,44,6,60603.4,1,1,1,178045.97,0,0.0,1.0,0.0,0,0,2.25,0,1,0,1,0,0.1639344262295082,0,0,0,0,0,101.55292340425532,264,136357.65,178045.97,36,85184
715,35,4,40169.88,2,1,1,199857.47,0,0.0,1.0,0.0,0,0,2.5,0,1,0,0,0,0.48780487804878053,0,0,0,0,0,92.31821153846154,140,100424.7,399714.94,16,42875
668,32,4,92041.87,1,1,1,43595.9,0,1.0,0.0,0.0,0,0,2.25,0,0,0,1,0,0.24390243902439027,0,0,0,0,0,57.718199999999996,128,207094.2075,43595.9,16,32768
625,26,3,130483.95,1,1,0,122810.53,0,1.0,0.0,1.0,1,0,1.25,0,0,0,1,1,0.3225806451612903,0,0,1,0,1,187.62554074074072,78,163104.9375,122810.53,9,17576
846,41,2,0.0,3,1,0,3440.47,1,0.0,0.0,0.0,0,1,1.75,1,0,0,0,1,1.4285714285714286,0,0,0,0,0,1.8597135135135134,82,0.0,10321.41,4,68921
661,42,3,0.0,2,1,0,35989.41,0,0.0,1.0,0.0,0,1,1.5,1,0,0,0,1,0.6451612903225806,0,0,0,0,0,22.493381250000002,126,0.0,71978.82,9,74088
571,23,10,151097.28,1,0,1,17163.75,0,0.0,0.0,0.0,0,0,1.25,0,0,0,1,0,0.09900990099009901,0,0,0,0,0,124.6378,230,188871.6,17163.75,100,12167
582,46,8,67563.31,1,1,0,44506.09,1,0.0,1.0,0.0,1,0,1.25,0,0,1,1,1,0.1234567901234568,1,0,0,0,0,83.01437037037037,368,84454.1375,44506.09,64,97336
716,35,8,112808.18,1,0,1,17848.3,0,0.0,0.0,0.0,0,0,1.25,0,0,0,1,0,0.1234567901234568,0,0,0,0,0,96.78257777777777,280,141010.22499999998,17848.3,64,42875
758,42,7,0.0,2,0,1,76209.56,0,0.0,0.0,0.0,0,0,1.5,1,0,0,0,0,0.28169014084507044,0,0,0,0,0,47.630975,294,0.0,152419.12,49,74088
725,66,4,86459.8,1,1,1,141476.56,0,0.0,0.0,1.0,0,0,2.25,0,0,0,1,0,0.24390243902439027,0,0,0,0,0,96.99419574468085,264,194534.55000000002,141476.56,16,287496
630,40,0,118633.08,1,0,1,60032.46,1,0.0,0.0,0.0,0,0,1.25,0,0,0,0,0,10.0,0,0,0,0,0,132.34484444444445,0,148291.35,60032.46,0,64000
627,55,4,159441.27,1,1,0,100686.11,1,0.0,0.0,0.0,1,0,1.25,0,0,0,1,1,0.24390243902439027,0,0,0,0,1,192.68694814814816,220,199301.5875,100686.11,16,166375
653,27,9,0.0,2,1,0,96429.29,0,0.0,0.0,0.0,0,1,1.5,1,0,0,0,1,0.21978021978021978,0,0,1,0,0,60.268306249999995,243,0.0,192858.58,81,19683
775,38,5,125212.65,2,1,1,15795.88,1,1.0,0.0,0.0,0,0,2.5,0,0,0,0,0,0.3921568627450981,0,0,0,0,0,54.234049999999996,190,313031.625,31591.76,25,54872
794,45,8,88656.37,2,1,0,116547.31,0,0.0,1.0,1.0,0,1,1.5,0,0,0,0,1,0.2469135802469136,0,0,0,0,0,128.2523,360,132984.555,233094.62,64,91125
831,32,2,146033.62,1,1,0,191260.74,0,0.0,0.0,0.0,1,0,1.25,0,0,0,0,1,0.47619047619047616,0,0,0,0,1,249.84767407407406,64,182542.025,191260.74,4,32768
561,29,9,120268.13,1,1,1,173870.39,0,0.0,0.0,1.0,0,0,2.25,0,0,0,1,0,0.10989010989010989,0,0,0,0,0,125.16532765957447,261,270603.2925,173870.39,81,24389
705,46,7,0.0,2,1,0,117273.35,0,0.0,1.0,1.0,0,1,1.5,1,0,0,0,1,0.28169014084507044,0,0,0,0,0,73.29584375,322,0.0,234546.7,49,97336
636,33,0,0.0,1,1,0,92277.47,1,0.0,1.0,0.0,1,0,1.25,1,0,0,0,1,10.0,1,0,0,0,0,68.35368148148149,0,0.0,92277.47,0,35937
487,46,4,135070.58,2,1,1,44244.49,1,1.0,0.0,0.0,0,0,2.5,0,0,1,0,0,0.48780487804878053,0,0,0,0,0,68.9673346153846,184,337676.44999999995,88488.98,16,97336
693,38,3,0.0,2,0,0,78133.48,1,0.0,0.0,0.0,0,1,0.5,1,0,0,0,0,0.6451612903225806,0,1,0,0,0,130.22246666666666,114,0.0,156266.96,9,54872
517,29,5,0.0,2,1,0,103402.88,0,0.0,1.0,0.0,0,1,1.5,1,0,0,0,1,0.3921568627450981,0,0,1,0,0,64.6268,145,0.0,206805.76,25,24389
684,27,9,122550.05,2,0,1,137835.82,0,0.0,0.0,0.0,0,0,1.5,0,0,0,0,0,0.21978021978021978,0,0,0,0,0,162.74116874999999,243,183825.075,275671.64,81,19683
620,43,2,0.0,2,1,0,20670.1,0,0.0,1.0,0.0,0,1,1.5,1,0,0,0,1,0.9523809523809523,0,0,0,0,0,12.9188125,86,0.0,41340.2,4,79507
757,29,8,130306.49,1,1,0,77469.38,0,0.0,0.0,1.0,1,0,1.25,0,0,0,1,1,0.1234567901234568,0,0,1,0,0,153.90805185185184,232,162883.11250000002,77469.38,64,24389
739,27,6,0.0,1,1,1,57572.38,0,0.0,0.0,0.0,0,0,2.25,1,0,0,1,0,0.1639344262295082,0,0,0,0,0,24.49888510638298,162,0.0,57572.38,36,19683
662,41,4,90350.77,1,1,0,75884.65,1,0.0,1.0,0.0,1,0,1.25,0,0,0,1,1,0.24390243902439027,1,0,0,0,0,123.13734814814813,164,112938.46250000001,75884.65,16,68921
359,44,5,128747.69,1,1,0,146955.71,1,0.0,0.0,0.0,1,0,1.25,0,0,1,1,1,0.19607843137254904,0,0,0,0,1,204.22474074074077,220,160934.6125,146955.71,25,85184
572,23,2,126873.52,1,0,1,67040.12,0,0.0,1.0,1.0,0,0,1.25,0,0,0,0,0,0.47619047619047616,0,0,0,0,0,143.63973333333334,46,158591.9,67040.12,4,12167
721,69,2,108424.19,1,1,1,178418.35,0,0.0,0.0,1.0,0,0,2.25,0,0,0,0,0,0.47619047619047616,0,0,0,0,0,122.06065531914895,138,243954.4275,178418.35,4,328509
707,32,9,0.0,2,0,0,30807.02,0,0.0,0.0,1.0,0,1,0.5,1,0,0,0,0,0.21978021978021978,0,1,0,0,0,51.34503333333333,288,0.0,61614.04,81,32768
444,40,5,84350.07,1,1,0,143835.76,0,0.0,0.0,0.0,1,0,1.25,0,0,1,1,1,0.19607843137254904,1,0,0,0,0,169.02654074074076,200,105437.58750000001,143835.76,25,64000
523,73,7,0.0,2,0,0,130883.9,1,0.0,0.0,0.0,0,1,0.5,1,0,1,0,0,0.28169014084507044,0,1,0,1,0,218.1398333333333,511,0.0,261767.8,49,389017
685,30,4,84958.6,2,0,1,194343.72,0,1.0,0.0,0.0,0,0,1.5,0,1,0,0,0,0.48780487804878053,0,0,0,0,0,174.56395,120,127437.90000000001,388687.44,16,27000
673,29,4,99097.36,1,1,1,9796.69,0,1.0,0.0,0.0,0,0,2.25,0,0,0,1,0,0.24390243902439027,0,0,0,0,0,46.33789361702128,116,222969.06,9796.69,16,24389
503,30,10,136622.55,2,0,0,47310.24,0,1.0,0.0,1.0,0,1,0.5,0,0,0,0,0,0.19801980198019803,0,1,0,0,0,306.55465,300,68311.275,94620.48,100,27000
485,30,5,156771.68,1,1,1,141148.21,0,1.0,0.0,0.0,0,0,2.25,0,0,0,1,0,0.19607843137254904,0,0,0,0,0,126.77442127659575,150,352736.27999999997,141148.21,25,27000
799,28,7,167658.33,2,1,1,111138.25,0,1.0,0.0,1.0,0,0,2.5,0,0,0,0,0,0.28169014084507044,0,0,0,0,0,107.22945384615383,196,419145.82499999995,222276.5,49,21952
585,33,8,0.0,2,1,0,114182.07,0,0.0,1.0,0.0,0,1,1.5,1,0,1,0,1,0.2469135802469136,0,0,0,0,0,71.36379375,264,0.0,228364.14,64,35937
607,24,2,109483.54,2,0,1,127560.77,0,1.0,0.0,0.0,0,0,1.5,0,0,0,0,0,0.9523809523809523,0,0,0,0,0,148.15269375,48,164225.31,255121.54,4,13824
521,40,9,134504.78,1,1,0,18082.06,0,1.0,0.0,0.0,1,0,1.25,0,0,1,1,1,0.10989010989010989,0,0,0,0,0,113.02728888888889,360,168130.975,18082.06,81,64000
535,44,2,114427.86,1,1,1,136330.26,0,0.0,0.0,0.0,0,0,2.25,0,0,1,0,0,0.47619047619047616,0,0,0,0,0,106.7055829787234,88,257462.685,136330.26,4,85184
724,45,5,83888.54,1,0,1,34121.81,0,0.0,1.0,1.0,0,0,1.25,0,0,0,1,0,0.19607843137254904,0,0,0,0,0,87.41507407407407,225,104860.67499999999,34121.81,25,91125
520,32,5,110029.77,1,1,0,56246.69,0,1.0,0.0,1.0,1,0,1.25,0,0,1,1,1,0.19607843137254904,0,0,0,0,0,123.16774814814816,160,137537.2125,56246.69,25,32768
696,41,9,127523.75,1,0,1,191417.42,0,0.0,1.0,1.0,0,0,1.25,0,0,0,1,0,0.10989010989010989,0,0,0,0,0,236.25271851851855,369,159404.6875,191417.42,81,68921
657,30,1,139762.13,2,1,1,23317.88,0,1.0,0.0,1.0,0,0,2.5,0,0,0,0,0,1.8181818181818181,0,0,0,0,0,62.723080769230776,30,349405.325,46635.76,1,27000
603,42,8,91611.12,1,0,0,144675.3,1,0.0,1.0,0.0,1,0,0.25,0,0,0,1,0,0.1234567901234568,1,1,0,0,0,675.1040571428571,336,22902.78,144675.3,64,74088
726,42,2,109471.79,1,0,1,175161.05,0,0.0,0.0,0.0,0,0,1.25,0,0,0,0,0,0.47619047619047616,0,0,0,0,0,210.8391407407407,84,136839.7375,175161.05,4,74088
591,39,4,150500.64,1,1,0,14928.8,0,0.0,0.0,0.0,1,0,1.25,0,0,1,1,1,0.24390243902439027,0,0,0,0,0,122.54032592592593,156,188125.80000000002,14928.8,16,59319
792,59,9,101609.77,1,0,0,161479.19,1,1.0,0.0,0.0,1,0,0.25,0,0,0,1,0,0.10989010989010989,0,1,0,0,0,751.6827428571429,531,25402.4425,161479.19,81,205379
550,57,5,0.0,1,1,1,133501.94,0,0.0,0.0,1.0,0,0,2.25,1,0,1,1,0,0.19607843137254904,0,0,0,0,0,56.80933617021277,285,0.0,133501.94,25,185193
601,26,8,78892.23,1,1,1,23703.52,0,0.0,0.0,0.0,0,0,2.25,0,0,0,1,0,0.1234567901234568,0,0,0,0,0,43.657765957446806,208,177507.5175,23703.52,64,17576
820,29,3,82344.84,1,0,1,115985.38,0,0.0,0.0,0.0,0,0,1.25,0,0,0,1,0,0.3225806451612903,0,0,0,0,0,146.91127407407407,87,102931.04999999999,115985.38,9,24389
667,48,2,0.0,1,1,0,43229.2,0,0.0,0.0,1.0,1,0,1.25,1,0,0,0,1,0.47619047619047616,1,0,0,0,0,32.02162962962963,96,0.0,43229.2,4,110592
573,44,4,0.0,1,1,1,94862.93,0,0.0,1.0,0.0,0,0,2.25,1,0,1,1,0,0.24390243902439027,0,0,0,0,0,40.367204255319145,176,0.0,94862.93,16,85184
755,62,1,127706.33,2,0,1,142377.69,0,0.0,0.0,1.0,0,0,1.5,0,0,0,0,0,1.8181818181818181,0,0,0,0,0,168.8025125,62,191559.495,284755.38,1,238328
552,41,9,124349.34,1,1,0,135635.25,0,0.0,0.0,0.0,1,0,1.25,0,0,1,1,1,0.10989010989010989,0,0,0,0,0,192.58117777777778,369,155436.675,135635.25,81,68921
598,44,5,0.0,2,1,0,148487.9,0,0.0,1.0,1.0,0,1,1.5,1,0,1,0,1,0.3921568627450981,0,0,0,0,0,92.8049375,220,0.0,296975.8,25,85184
576,28,1,119336.29,2,0,1,58976.85,0,1.0,0.0,1.0,0,0,1.5,0,0,0,0,0,1.8181818181818181,0,0,0,0,0,111.44571249999998,28,179004.435,117953.7,1,21952
670,31,6,0.0,1,0,1,76254.83,0,0.0,0.0,0.0,0,0,1.25,1,0,0,1,0,0.1639344262295082,0,0,0,0,0,56.48505925925926,186,0.0,76254.83,36,29791
504,56,9,104217.3,1,0,0,55857.48,1,1.0,0.0,1.0,1,0,0.25,0,0,1,1,0,0.10989010989010989,0,1,0,0,0,457.3565142857143,504,26054.325,55857.48,81,175616
778,65,7,0.0,1,1,1,77867.23,0,0.0,0.0,0.0,0,0,2.25,1,0,0,1,0,0.14084507042253522,0,0,0,0,0,33.1349914893617,455,0.0,77867.23,49,274625
558,39,10,144757.02,1,1,0,22878.16,1,1.0,0.0,1.0,1,0,1.25,0,0,1,1,1,0.09900990099009901,0,0,0,0,0,124.17420740740741,390,180946.275,22878.16,100,59319
627,44,6,0.0,1,1,1,114469.55,0,0.0,1.0,1.0,0,0,2.25,1,0,0,1,0,0.1639344262295082,0,0,0,0,0,48.71044680851064,264,0.0,114469.55,36,85184
683,43,8,0.0,1,1,0,96754.8,0,0.0,0.0,1.0,1,0,1.25,1,0,0,1,1,0.1234567901234568,1,0,0,0,0,71.67022222222222,344,0.0,96754.8,64,79507
556,43,6,0.0,3,0,0,125154.57,1,0.0,0.0,0.0,0,1,0.75,1,0,1,0,0,0.49180327868852464,0,1,0,0,0,147.2406705882353,258,0.0,375463.71,36,79507
583,38,10,0.0,2,0,1,113597.64,0,0.0,0.0,0.0,0,0,1.5,1,0,1,0,0,0.19801980198019803,0,0,0,0,0,70.998525,380,0.0,227195.28,100,54872
705,24,7,100169.51,1,1,0,121408.55,0,0.0,0.0,0.0,1,0,1.25,0,0,0,1,1,0.14084507042253522,0,0,1,0,0,164.1318962962963,168,125211.8875,121408.55,49,13824
637,33,2,145731.83,1,0,1,109219.43,0,0.0,0.0,1.0,0,0,1.25,0,0,0,0,0,0.47619047619047616,0,0,0,0,0,188.85278518518518,66,182164.78749999998,109219.43,4,35937
697,56,5,110802.03,1,1,1,50230.31,1,0.0,1.0,1.0,0,0,2.25,0,0,0,1,0,0.19607843137254904,0,0,0,0,0,68.5244,280,249304.5675,50230.31,25,175616
555,46,4,120392.99,1,1,0,177719.88,1,1.0,0.0,0.0,1,0,1.25,0,0,1,1,1,0.24390243902439027,0,0,0,0,0,220.82434814814815,184,150491.23750000002,177719.88,16,97336
594,26,5,135067.52,2,0,0,131211.86,0,1.0,0.0,0.0,0,1,0.5,0,0,0,0,0,0.3921568627450981,0,1,1,0,1,443.7989666666667,130,67533.76,262423.72,25,17576
632,31,3,136556.44,1,1,0,82152.83,1,0.0,1.0,1.0,1,0,1.25,0,0,0,1,1,0.3225806451612903,0,0,0,0,0,162.00686666666667,93,170695.55,82152.83,9,29791
551,38,10,0.0,2,1,1,216.27,0,0.0,0.0,0.0,0,0,2.5,1,0,1,0,0,0.19801980198019803,0,0,0,0,0,0.08318076923076924,380,0.0,432.54,100,54872
687,35,3,99587.43,1,1,1,1713.1,1,0.0,0.0,0.0,0,0,2.25,0,0,0,1,0,0.3225806451612903,0,0,0,0,0,43.106608510638296,105,224071.71749999997,1713.1,9,42875
672,53,7,0.0,1,1,1,136910.18,0,0.0,0.0,0.0,0,0,2.25,1,0,0,1,0,0.14084507042253522,0,0,0,0,0,58.259651063829786,371,0.0,136910.18,49,148877
521,34,7,70731.07,1,1,1,20243.97,1,0.0,1.0,0.0,0,0,2.25,0,0,1,1,0,0.14084507042253522,0,0,0,0,0,38.71278297872341,238,159144.90750000003,20243.97,49,39304
686,35,2,109342.82,2,0,1,86043.27,0,1.0,0.0,1.0,0,0,1.5,0,0,0,0,0,0.9523809523809523,0,0,0,0,0,122.11630625000002,70,164014.23,172086.54,4,42875
639,28,8,0.0,2,1,0,126561.07,0,0.0,1.0,1.0,0,1,1.5,1,0,0,0,1,0.2469135802469136,0,0,1,0,0,79.10066875000001,224,0.0,253122.14,64,21952
850,66,4,0.0,2,0,1,64350.8,0,0.0,0.0,1.0,0,0,1.5,1,0,0,0,0,0.48780487804878053,0,0,0,0,0,40.21925,264,0.0,128701.6,16,287496
465,25,2,78247.31,2,1,1,10472.31,0,0.0,0.0,1.0,0,0,2.5,0,0,0,0,0,0.9523809523809523,0,0,0,0,0,34.12293076923077,50,195618.275,20944.62,4,15625
817,55,10,117561.49,1,1,0,95941.55,1,0.0,0.0,0.0,1,0,1.25,0,0,0,1,1,0.09900990099009901,0,0,0,0,0,158.15040000000002,550,146951.86250000002,95941.55,100,166375
578,23,10,88980.32,1,1,1,125222.36,0,0.0,0.0,1.0,0,0,2.25,0,0,0,1,0,0.09900990099009901,0,0,0,0,0,91.15007659574468,230,200205.72000000003,125222.36,100,12167
611,34,4,0.0,2,1,0,170950.58,0,0.0,1.0,1.0,0,1,1.5,1,1,0,0,1,0.48780487804878053,0,0,0,0,0,106.8441125,136,0.0,341901.16,16,39304
616,41,1,103560.57,1,1,0,236.45,1,1.0,0.0,0.0,1,0,1.25,0,0,0,0,1,0.9090909090909091,0,0,0,0,0,76.88668148148149,41,129450.71250000001,236.45,1,68921
517,37,5,113308.84,1,0,1,31517.16,0,0.0,0.0,1.0,0,0,1.25,0,0,1,1,0,0.19607843137254904,0,0,0,0,0,107.27851851851852,185,141636.05,31517.16,25,50653
637,40,6,0.0,2,1,1,181610.6,0,0.0,1.0,0.0,0,0,2.5,1,1,0,0,0,0.3278688524590164,0,0,0,0,0,69.85023076923078,240,0.0,363221.2,36,64000
806,32,3,63763.49,1,1,0,156593.09,0,0.0,0.0,0.0,1,0,1.25,0,1,0,1,1,0.3225806451612903,1,0,0,0,0,163.22709629629628,96,79704.3625,156593.09,9,32768
